training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
-1887.4078,0.033313636,0.36030138,1887.4412,-1887.4412,1.2552887,0.3334098,3000.0,30.0,20,300.0,21.163723,2197.2654,1867.7522,1675.4838,1273.8165,-157.61588,4896.825,0.026518939,0.41852552,0.41852552,8.9578054e-05,0.0003,-1740.6865,0.0037190682411193847,1072.5016920566559,260000,,,,,,,
-1918.727,0.02788191,0.32197687,1918.7549,-1918.7549,0.45500556,0.32833531,3000.0,30.0,20,300.0,7.8567133,2193.4233,1900.7764,1726.1963,111.56494,-33.891327,1600.623,0.016679503,0.1493944,0.1493944,8.909717e-05,0.0003,-1866.052,0.003783318090438843,1091.418286561966,265000,,,,,,,
-1885.3619,0.03525085,0.37447223,1885.3972,-1885.3972,0.84935516,0.3224969,3000.0,30.0,20,300.0,44.92678,2193.9937,1864.0704,1633.3947,120.08349,-2225.2104,5886.796,0.021314379,0.2739144,0.2739144,8.860696e-05,0.0003,-1758.2609,0.003648142242431641,1109.6590030193329,270000,,,,,,,
-1847.0525,0.010284684,0.019016165,1847.0627,-1847.0627,0.35344735,0.3329149,3000.0,30.0,20,300.0,24.308012,2190.362,1846.576,1627.9194,42.7621,-560.9015,2559.7778,0.0032192396,0.11766788,0.11766788,8.810758e-05,0.0003,-1787.4441,0.0037144684314727784,1128.2313492298126,275000,,,,,,,
-1894.612,0.03295303,0.34205067,1894.645,-1894.645,0.9122761,0.32872972,3000.0,30.0,20,300.0,12.524954,2190.3574,1873.5458,1649.8206,87.103264,-46.39637,1984.8492,0.018825851,0.29989228,0.29989228,8.759914e-05,0.0003,-1792.1195,0.003713564586639404,1146.799175977707,280000,,,,,,,
-1907.2211,0.03499648,0.37162346,1907.2561,-1907.2561,0.927214,0.3158682,3000.0,30.0,20,300.0,45.407143,2195.5747,1886.4521,1654.4541,859.0541,-144.20802,4573.294,0.030154862,0.29287744,0.29287744,8.708179e-05,0.0003,-1773.9507,0.0037107856273651124,1165.3531086444855,285000,,,,,,,
-1908.9434,0.041290864,0.41402465,1908.9846,-1908.9846,0.48483983,0.3202828,3000.0,30.0,20,300.0,16.022243,2188.2178,1886.5186,1667.6451,39.079147,-263.95267,1935.7617,0.02220623,0.15528585,0.15528585,8.655565e-05,0.0003,-1846.3354,0.003656570768356323,1183.6359658241272,290000,,,,,,,
-1924.6733,0.019684354,0.21406654,1924.693,-1924.693,0.97326994,0.31037733,3000.0,30.0,20,300.0,9.129753,2178.8782,1912.0076,1685.3585,103.73627,-465.8393,2675.716,0.018600881,0.30208093,0.30208093,8.602091e-05,0.0003,-1824.9193,0.003702421283721924,1202.1480784416199,295000,,,,,,,
-1916.1536,0.026589379,0.34196857,1916.1802,-1916.1802,1.1563696,0.30333793,3000.0,30.0,20,300.0,19.124275,2166.8894,1895.0776,1517.2775,681.3993,-119.490685,3619.8518,0.014724873,0.35077077,0.35077077,8.547767e-05,0.0003,-1791.7981,0.0037150164604187012,1220.7231678962708,300000,,,,,,,
-1880.3685,0.0070130224,0.036699016,1880.3755,-1880.3755,1.066588,0.30528635,3000.0,30.0,20,300.0,195.23105,2160.8428,1876.7675,1682.9894,530.1891,-3105.4106,12392.65,0.0051987856,0.32561475,0.32561475,8.49261e-05,0.0003,-1587.453,0.007389330577850342,1257.6698248386383,305000,,,,,,,
-1845.3536,0.024181388,0.3067919,1845.3778,-1845.3778,0.88711494,0.32140538,3000.0,30.0,20,300.0,10.456318,2158.4985,1828.5624,1652.9292,340.56625,-57.30375,2247.2095,0.011377554,0.28512353,0.28512353,8.436636e-05,0.0003,-1749.3602,0.0036596643447875978,1275.9681499004364,310000,,,,,,,
-1830.7347,0.03703679,0.4116109,1830.7717,-1830.7717,0.95074034,0.30582976,3000.0,30.0,20,300.0,15.352562,2158.2922,1809.6997,1575.8695,190.00446,-80.166824,2183.5735,0.01717082,0.2907647,0.2907647,8.3798586e-05,0.0003,-1728.1528,0.0037056421279907225,1294.4963645935059,315000,,,,,,,
-1822.0815,0.029019184,0.37639248,1822.1106,-1822.1106,1.0764283,0.31719398,3000.0,30.0,20,300.0,19.877094,2159.1929,1800.9038,1576.4033,188.8532,-75.71551,2169.7207,0.024403024,0.34143656,0.34143656,8.322294e-05,0.0003,-1699.7734,0.0037042169094085695,1313.0174534320831,320000,,,,,,,
-1896.9075,0.031073451,0.37248448,1896.9386,-1896.9386,0.76076126,0.33680427,3000.0,30.0,20,300.0,14.516395,2152.6047,1876.7719,1635.1652,48.71725,-239.21756,2106.827,0.018978633,0.25622764,0.25622764,8.263957e-05,0.0003,-1805.5228,0.003707207441329956,1331.553499698639,325000,,,,,,,
-1843.0498,0.021891035,0.3573931,1843.0717,-1843.0717,1.0515224,0.3273408,3000.0,30.0,20,300.0,4.996011,2150.668,1825.8577,1662.7098,24.433142,-56.90286,1232.4521,0.023291785,0.3442062,0.3442062,8.2048646e-05,0.0003,-1734.792,0.003657313060760498,1349.8400688171387,330000,,,,,,,
-1794.3464,0.022868529,0.35705587,1794.3693,-1794.3693,1.1865505,0.33407968,3000.0,30.0,20,300.0,7.049174,2149.3406,1776.9935,1568.9592,55.271805,-40.656303,1665.3293,0.030186852,0.39640242,0.39640242,8.1450344e-05,0.0003,-1668.3765,0.003708214044570923,1368.3811430931091,335000,,,,,,,
-1835.1985,0.04077764,0.44790807,1835.2393,-1835.2393,0.9131845,0.32544038,3000.0,30.0,20,300.0,8.523681,2148.158,1812.3115,1603.7365,103.70872,-173.419,1717.8054,0.027108707,0.29718712,0.29718712,8.0844795e-05,0.0003,-1737.5187,0.00371512885093689,1386.9567909240723,340000,,,,,,,
-1785.2444,0.029176338,0.37711057,1785.2736,-1785.2736,1.3342975,0.33374724,3000.0,30.0,20,300.0,86.398285,2147.7756,1765.4031,1597.2427,594.51385,-304.43344,6036.444,0.015782297,0.44531813,0.44531813,8.0232174e-05,0.0003,-1565.2506,0.003702536153793335,1405.4694759845734,345000,,,,,,,
-1861.6016,0.016469702,0.25203624,1861.618,-1861.618,0.76704854,0.32798648,3000.0,30.0,20,300.0,13.582882,2146.209,1847.3145,1630.9071,50.1634,-173.33485,1789.6575,0.013469343,0.25158155,0.25158155,7.961267e-05,0.0003,-1772.5442,0.0036495562553405764,1423.7172615528107,350000,,,,,,,
-1781.0476,0.034866355,0.3685035,1781.0825,-1781.0825,1.0919254,0.325019,3000.0,30.0,20,300.0,5.2620363,2141.049,1762.2126,1524.8931,50.44586,-119.15459,1569.2722,0.015839528,0.3548965,0.3548965,7.898643e-05,0.0003,-1669.3165,0.00370595440864563,1442.2470376491547,355000,,,,,,,
