training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
98.64659,0.008712358,0.2363328,-98.63788,98.63788,0.83490247,0.5063984,1300.0,13.0,20,130.0,0.0021946034,-92.98081,-98.63957,-99.95522,26.81884,-20.133257,873.07324,0.049300913,0.42279327,0.42279327,9.938626e-05,0.0003,153.61191,0.0036418329715728758,471.8814833164215,100000,,,,,,
98.70792,0.018374866,0.24794781,-98.689545,98.689545,0.9698235,0.5009039,1300.0,13.0,20,130.0,0.0055982578,-91.11265,-98.69057,-100.018196,27.918926,-30.396801,1114.9641,0.071847126,0.48578835,0.48578835,9.9257726e-05,0.0003,161.866,0.010538136386871337,524.572169303894,105000,,,,,,
98.8797,0.011003014,0.23259303,-98.8687,98.8687,0.9314745,0.5040912,1300.0,13.0,20,130.0,0.0022232821,-89.76212,-98.87106,-100.23719,31.894701,-33.78621,1086.8289,0.05477068,0.4695481,0.4695481,9.91171e-05,0.0003,159.92317,0.0036921401023864747,543.0328743457794,110000,,,,,,
98.97422,0.004235118,0.24805272,-98.969986,98.969986,0.9338123,0.4952279,1300.0,13.0,20,130.0,0.38929316,-88.25697,-98.9693,-100.24921,28.735737,-22.587805,830.20593,0.04789662,0.4624499,0.4624499,9.896442e-05,0.0003,159.482,0.00365493540763855,561.3075556755066,115000,,,,,,
98.93105,0.011330631,0.2520849,-98.91972,98.91972,0.95026594,0.48926648,1300.0,13.0,20,130.0,0.017537473,-89.13591,-98.92006,-100.4002,18.274786,-25.48894,888.9933,0.052289613,0.46493328,0.46493328,9.8799705e-05,0.0003,159.38992,0.0036972841262817384,579.7939810752869,120000,,,,,,
98.937744,0.0039062295,0.25060794,-98.93384,98.93384,1.0014269,0.47360167,1300.0,13.0,20,130.0,0.0097554065,-85.85075,-98.93622,-100.28358,22.640766,-25.65654,939.60516,0.06390455,0.4742775,0.4742775,9.8623015e-05,0.0003,160.60358,0.003709295654296875,598.3404633998871,125000,,,,,,
98.632965,0.009691782,0.2276986,-98.623276,98.623276,0.9407712,0.4732793,1300.0,13.0,20,130.0,0.01661208,-83.13167,-98.6185,-100.40555,22.214426,-24.761436,863.55554,0.048422754,0.44524756,0.44524756,9.843441e-05,0.0003,156.53175,0.0037054256439208984,616.8675997257233,130000,,,,,,
98.76034,0.007648016,0.2537923,-98.75269,98.75269,0.99775535,0.46606922,1300.0,13.0,20,130.0,0.0070698885,-88.55063,-98.75401,-100.36334,27.993069,-27.793316,918.89087,0.059887864,0.46502304,0.46502304,9.823391e-05,0.0003,159.2204,0.0036474956035614015,635.1050820350647,135000,,,,,,
98.45179,0.008814958,0.26402777,-98.44298,98.44298,1.1104114,0.45715424,1300.0,13.0,20,130.0,0.011271097,-88.90042,-98.44406,-100.33906,29.948555,-24.879314,947.2051,0.05528991,0.5076293,0.5076293,9.8021614e-05,0.0003,164.45486,0.0037042396068573,653.6262838840485,140000,,,,,,
98.20398,0.0054051606,0.28477353,-98.19858,98.19858,1.0661526,0.4604561,1300.0,13.0,20,130.0,0.19794753,-88.44409,-98.184555,-100.25463,16.761475,-19.431326,925.7367,0.05473155,0.4909165,0.4909165,9.779754e-05,0.0003,162.22107,0.0037274105072021483,672.263340473175,145000,,,,,,
98.07404,0.007964057,0.21927348,-98.06608,98.06608,1.0449834,0.45456657,1300.0,13.0,20,130.0,0.01592986,-86.85515,-98.06882,-100.157425,21.368301,-25.406027,830.8219,0.056872137,0.4750145,0.4750145,9.756177e-05,0.0003,159.84186,0.0036492329120635988,690.5095083713531,150000,,,,,,
98.005974,0.0070701083,0.23260581,-97.9989,97.9989,1.118526,0.45335007,1300.0,13.0,20,130.0,0.014419053,-88.76902,-98.00235,-100.193985,22.4541,-26.920105,994.63306,0.05183453,0.50708383,0.50708383,9.7314376e-05,0.0003,163.94128,0.0037030794620513917,709.0249094963074,155000,,,,,,
97.70095,0.008048942,0.2350006,-97.6929,97.6929,1.0043797,0.454056,1300.0,13.0,20,130.0,0.031226315,-89.05577,-97.67941,-100.16514,23.450874,-26.235157,811.54517,0.04807079,0.45604464,0.45604464,9.7055396e-05,0.0003,157.01797,0.003699336385726929,727.5215947628021,160000,,,,,,
97.674164,0.00563503,0.22767225,-97.668526,97.668526,0.9575926,0.45428285,1300.0,13.0,20,130.0,0.009955404,-91.89787,-97.66467,-99.96531,17.231476,-20.348595,794.791,0.048498727,0.43501788,0.43501788,9.6784934e-05,0.0003,154.23645,0.004242408466339111,748.7336413860321,165000,,,,,,
97.859215,0.006233602,0.23304178,-97.85298,97.85298,1.1418413,0.44745183,1300.0,13.0,20,130.0,0.009208621,-92.770935,-97.855316,-100.112366,23.276978,-33.017963,1055.3752,0.04630485,0.510919,0.510919,9.6503034e-05,0.0003,164.28789,0.0036466526985168457,766.9669089317322,170000,,,,,,
97.18815,0.010829046,0.2635634,-97.17732,97.17732,1.0678527,0.44427872,1300.0,13.0,20,130.0,1.1122781,-3.0228672,-97.22049,-100.085396,20.786268,-22.835752,1026.6836,0.045579903,0.4744242,0.4744242,9.62098e-05,0.0003,159.97559,0.0036981072425842287,785.4574537277222,175000,,,,,,
97.815674,0.0075911437,0.24231744,-97.80808,97.80808,1.0649405,0.4522315,1300.0,13.0,20,130.0,0.03891639,-91.6972,-97.804504,-100.03495,21.938599,-21.001984,892.64014,0.0470442,0.48159957,0.48159957,9.59053e-05,0.0003,160.46254,0.0037058115005493162,803.986515045166,180000,,,,,,
97.98034,0.008993508,0.2487366,-97.971344,97.971344,1.2204444,0.44800383,1300.0,13.0,20,130.0,0.029783376,-92.91627,-97.972244,-99.99599,40.379433,-20.85029,927.0686,0.05099394,0.5467638,0.5467638,9.558961e-05,0.0003,169.08942,0.003656415939331055,822.2685985565186,185000,,,,,,
98.11511,0.00573524,0.22722515,-98.109375,98.109375,0.8976075,0.44851962,1300.0,13.0,20,130.0,0.005428988,-92.11693,-98.11142,-99.966576,23.136389,-20.205578,732.1249,0.04947494,0.4025946,0.4025946,9.526282e-05,0.0003,150.45784,0.003695914554595947,840.7481763362885,190000,,,,,,
98.207695,0.008585915,0.24486147,-98.19911,98.19911,1.0443317,0.44268775,1300.0,13.0,20,130.0,0.005899817,-92.39569,-98.19861,-99.93034,24.274105,-19.415594,796.59607,0.06423414,0.46231285,0.46231285,9.4925024e-05,0.0003,158.31427,0.004193603992462158,861.7162001132965,195000,,,,,,
98.088135,0.0053227544,0.21334632,-98.08281,98.08281,0.9722023,0.44364223,1300.0,13.0,20,130.0,0.0048089214,-93.46329,-98.08195,-99.89079,17.418003,-20.581871,719.7677,0.038650386,0.43131,0.43131,9.457632e-05,0.0003,154.16324,0.0036446210861206057,879.9393105506897,200000,,,,,,
