training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
78.54221,0.007165777,0.24060756,-78.53505,78.53505,1.0336567,0.46488777,500.0,5.0,20,50.0,0.42362463,-9.660943,-78.47485,-97.96964,8.694474,-8.9062805,342.2385,0.051233493,0.48053437,0.48053437,9.42168e-05,0.0003,102.99255,0.018040823841094972,1032.4478998184204,205000,,,,,,
76.67536,0.0021877917,0.23429167,-76.67317,76.67317,1.1149613,0.47280094,500.0,5.0,20,50.0,0.29313344,-0.031422734,-76.65663,-98.35091,18.32681,-10.247747,368.10904,0.045410097,0.52715474,0.52715474,9.384654e-05,0.0003,103.32623,0.003636543369293213,1050.630621433258,210000,,,,,,
72.48637,0.0099595245,0.27034295,-72.47641,72.47641,0.9657541,0.46862188,500.0,5.0,20,50.0,0.44079944,-6.327441,-72.50479,-97.816025,10.083131,-13.174166,339.18564,0.05220802,0.45257348,0.45257348,9.346567e-05,0.0003,95.55583,0.0037191811084747316,1069.2265312671661,215000,,,,,,
74.1589,0.007924543,0.26320764,-74.15097,74.15097,0.818895,0.47047263,500.0,5.0,20,50.0,0.9302175,-5.340006,-74.15099,-97.80726,7.499401,-11.360278,345.0794,0.06471596,0.38526767,0.38526767,9.30743e-05,0.0003,94.35249,0.0037047011375427245,1087.7500412464142,220000,,,,,,
77.16931,0.0039179632,0.22486675,-77.16539,77.16539,0.87100935,0.46559748,500.0,5.0,20,50.0,0.29073858,-9.076998,-77.15178,-97.82209,9.089321,-9.999808,322.05096,0.05332187,0.40553975,0.40553975,9.267249e-05,0.0003,97.73704,0.0036577168941497804,1106.0386300086975,225000,,,,,,
75.676834,0.0054649645,0.24113172,-75.67137,75.67137,0.9806725,0.46705672,500.0,5.0,20,50.0,0.42645165,1.226584,-75.69678,-98.41025,8.255624,-9.361997,319.4599,0.05255667,0.4580297,0.4580297,9.2260394e-05,0.0003,99.00477,0.00369468469619751,1124.512058019638,230000,,,,,,
73.89531,0.0075886683,0.23863132,-73.88772,73.88772,0.84771806,0.46537587,500.0,5.0,20,50.0,0.3468663,-0.39364564,-73.91562,-98.69153,9.023004,-10.528662,327.27765,0.05321922,0.39450756,0.39450756,9.183811e-05,0.0003,93.96755,0.0036965296268463136,1142.994710445404,235000,,,,,,
75.0328,0.010232082,0.25576407,-75.02257,75.02257,1.0444132,0.4564724,500.0,5.0,20,50.0,0.27661103,0.096291736,-75.020035,-97.04508,9.0283,-7.7448845,380.1469,0.059429754,0.47674578,0.47674578,9.1405775e-05,0.0003,99.1467,0.0036316855907440188,1161.1531429290771,240000,,,,,,
73.92763,0.0058712196,0.19853432,-73.92175,73.92175,0.83655035,0.45118418,500.0,5.0,20,50.0,0.4046443,-9.960026,-73.90399,-98.31617,8.7365055,-11.584314,321.61053,0.04625074,0.3774383,0.3774383,9.0963455e-05,0.0003,93.20419,0.003702993631362915,1179.6681151390076,245000,,,,,,
74.38773,0.005130219,0.21813145,-74.38261,74.38261,0.9592838,0.43943158,500.0,5.0,20,50.0,0.57457036,-0.87872803,-74.413605,-98.68514,8.514205,-9.046873,370.25284,0.05178419,0.4215396,0.4215396,9.051133e-05,0.0003,96.03928,0.003696915054321289,1198.1526951789856,250000,,,,,,
73.66334,0.006552783,0.23502025,-73.656784,73.656784,1.1014559,0.42917886,500.0,5.0,20,50.0,0.35572436,-4.369802,-73.70679,-98.06471,7.687603,-13.138148,343.40906,0.052492995,0.4727216,0.4727216,9.004948e-05,0.0003,97.65514,0.0036400840282440187,1216.3531193733215,255000,,,,,,
73.81192,0.0021692168,0.22596562,-73.80975,73.80975,0.994841,0.4250938,500.0,5.0,20,50.0,0.45117062,-17.329725,-73.85236,-98.759636,8.923841,-8.206244,321.937,0.06826256,0.42290074,0.42290074,8.9578054e-05,0.0003,95.40813,0.003709527111053467,1234.9007601737976,260000,,,,,,
74.74965,0.004088469,0.22131029,-74.74556,74.74556,0.9719606,0.42752752,500.0,5.0,20,50.0,0.5838954,-1.1312349,-74.83506,-98.34654,11.828523,-12.984586,313.45197,0.06924231,0.4155399,0.4155399,8.909717e-05,0.0003,96.110535,0.0036947397708892824,1253.3744633197784,265000,,,,,,
74.418236,0.0035972218,0.20826831,-74.41464,74.41464,1.0056574,0.42523843,500.0,5.0,20,50.0,0.2461398,1.1916953,-74.37244,-98.55128,12.216545,-8.995281,342.60858,0.054116957,0.4276442,0.4276442,8.860696e-05,0.0003,96.046585,0.0036382112979888915,1271.5655238628387,270000,,,,,,
71.65466,0.007296825,0.23766188,-71.64737,71.64737,1.3149824,0.42295018,500.0,5.0,20,50.0,0.6043469,-0.5908588,-71.66582,-98.6208,6.078704,-9.018328,357.21613,0.06627491,0.5561721,0.5561721,8.810758e-05,0.0003,100.06761,0.0036971042633056643,1290.05104970932,275000,,,,,,
