training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
62.007294,0.008774336,0.4125619,-61.99852,61.99852,1.3059888,0.5725293,100.0,1.0,20,10.0,0.83719265,-1.2490228,-62.446243,-99.060295,3.1851213,-3.175163,93.60602,0.0644841,0.7477169,0.7477169,8.49261e-05,0.0003,70.321655,0.012983142757415772,1405.4262392520905,305000,,,,,,
60.24622,0.008440651,0.30071786,-60.237778,60.237778,1.0978531,0.58100307,100.0,1.0,20,10.0,0.4970532,0.026663288,-60.43621,-99.38341,3.2294145,-5.297548,92.64987,0.06362127,0.637856,0.637856,8.436636e-05,0.0003,67.12183,0.0036978928565979,1423.9157083034515,310000,,,,,,
62.972153,0.006539831,0.3128277,-62.965614,62.965614,1.0093442,0.5913864,100.0,1.0,20,10.0,0.21105832,0.1452495,-63.13662,-99.17804,2.618694,-2.22592,86.01883,0.058743715,0.5969124,0.5969124,8.3798586e-05,0.0003,69.152336,0.0036481664657592775,1442.156545162201,315000,,,,,,
63.593033,0.0038436847,0.25096917,-63.589188,63.589188,0.8741788,0.5858535,100.0,1.0,20,10.0,0.2708146,0.2771747,-63.638992,-99.1396,3.702287,-3.4367445,82.277756,0.054036416,0.51214075,0.51214075,8.322294e-05,0.0003,68.98525,0.0036985466480255126,1460.6492829322815,320000,,,,,,
64.412476,0.010727474,0.41098922,-64.40175,64.40175,1.0036684,0.59725255,100.0,1.0,20,10.0,0.19056107,0.23151557,-64.7287,-99.18845,2.4303727,-5.5540195,84.453384,0.059082933,0.59944355,0.59944355,8.263957e-05,0.0003,70.59747,0.0037092419147491456,1479.195496559143,325000,,,,,,
68.801216,0.0071143615,0.29492274,-68.794106,68.794106,0.9844716,0.5805549,100.0,1.0,20,10.0,0.17125824,-0.14283364,-68.97908,-99.81773,1.7725575,-3.3234231,76.99959,0.060054664,0.5715398,0.5715398,8.2048646e-05,0.0003,74.687874,0.003642680597305298,1497.4089028835297,330000,,,,,,
67.9721,0.0020577947,0.22664875,-67.97004,67.97004,0.9890698,0.5787504,100.0,1.0,20,10.0,0.20955305,0.5239831,-67.97994,-99.19002,3.602946,-4.684911,84.28377,0.052470174,0.57242453,0.57242453,8.1450344e-05,0.0003,73.9059,0.00371402268409729,1515.9790205955505,335000,,,,,,
67.218445,0.0029801936,0.25596595,-67.21546,67.21546,0.7168468,0.5651427,100.0,1.0,20,10.0,0.22833708,0.10484457,-67.24532,-99.39945,1.6032933,-2.1400843,80.055664,0.044241026,0.40512073,0.40512073,8.0844795e-05,0.0003,71.49799,0.0037096595287323,1534.5273218154907,340000,,,,,,
68.575294,0.005350015,0.32916844,-68.56995,68.56995,1.0721505,0.5419383,100.0,1.0,20,10.0,0.4049787,0.12221062,-68.83232,-99.18803,2.8264837,-2.355074,92.71303,0.05199274,0.5810394,0.5810394,8.0232174e-05,0.0003,74.790665,0.0036417356491088865,1552.736004114151,345000,,,,,,
68.53709,0.003409945,0.22859187,-68.533676,68.533676,0.83099324,0.53114647,100.0,1.0,20,10.0,0.16673878,0.16215047,-68.530174,-99.18158,3.1474545,-3.6494312,78.25313,0.050587267,0.44137913,0.44137913,7.961267e-05,0.0003,73.117615,0.0037076508045196534,1571.2742624282837,350000,,,,,,
70.47089,0.041816883,0.43233547,-70.42907,70.42907,1.4396614,0.5396763,100.0,1.0,20,10.0,0.19233021,-0.3848086,-70.41761,-99.26304,2.7600477,-2.1294277,106.36385,0.10911698,0.77695113,0.77695113,7.898643e-05,0.0003,78.432724,0.0036983869552612305,1589.7662012577057,355000,,,,,,
69.44882,0.029411454,0.41516584,-69.41941,69.41941,1.3706801,0.56370085,100.0,1.0,20,10.0,0.34195304,0.29108858,-69.4843,-98.90769,3.0475726,-2.330715,129.20201,0.107663244,0.7726535,0.7726535,7.835362e-05,0.0003,77.5173,0.003643774700164795,1607.9850826263428,360000,,,,,,
64.8519,0.015881345,0.39500478,-64.83601,64.83601,1.4176981,0.593026,100.0,1.0,20,10.0,0.26421654,0.16476429,-64.85222,-98.9697,2.9881496,-1.9838018,140.43117,0.08841421,0.8407318,0.8407318,7.7714445e-05,0.0003,73.52343,0.0037060787200927734,1626.5154836177826,365000,,,,,,
69.800964,0.014513699,0.39039272,-69.78645,69.78645,1.2911267,0.6186561,100.0,1.0,20,10.0,0.20613728,0.5985167,-69.81973,-98.819214,3.2438388,-2.7480397,110.044785,0.097154975,0.7987634,0.7987634,7.706907e-05,0.0003,77.994736,0.0036999844074249266,1645.0154099464417,370000,,,,,,
68.96634,0.013898838,0.3275907,-68.95244,68.95244,0.9946145,0.64449,100.0,1.0,20,10.0,0.20321292,-0.01598768,-69.02617,-98.721695,1.372095,-2.474153,99.59372,0.08022337,0.6410191,0.6410191,7.641764e-05,0.0003,75.57975,0.003676368284225464,1663.3972551822662,375000,,,,,,
