training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
5.5352284e-05,0.0,,,,,,,0.5128459,0.18614388,-49.06607,-99.27222,0.28488797,-0.5582305,19.234026,,,,,,0.5565142,0.01966224980354309,25327.625730752945,1650000,0.04296875,0.0053710938,0.04162032,0.043668337,0.027167201,5.5352284e-05,-49.08912,0.0019926613,0.0,0.2498399,0.2498399,0.1,1.0,0.00897805,0.605423,-51.44629,649900.0,1.0,1.0,118.0,2.234243869781494,100.0
7.008511e-05,0.0,,,,,,,1.0716063,-1.8897283,-46.54275,-99.090256,1.1351914,-1.75994,44.765133,,,,,,1.1074553,0.01963444547653198,25425.797964572906,1655000,0.03125,0.00390625,0.03234203,0.03584898,0.10955274,7.008511e-05,-46.548065,0.0034368644,0.0,0.46240205,0.46240205,0.1,1.0,0.011521945,0.5739475,-45.158203,654982.0,1.0,1.0,120.0,2.2948827743530273,100.0
3.9198552e-05,0.0,,,,,,,0.4127398,0.20092937,-47.848587,-98.96103,0.467528,-0.55731505,36.681046,,,,,,0.5161573,0.019723895263671874,25524.417447805405,1660000,0.02734375,0.0034179688,0.1000129,0.10341752,0.03575313,3.9198552e-05,-47.988037,0.0033654296,0.0,0.32157397,0.32157397,0.1,1.0,0.012263963,0.6281375,-50.182438,659969.0,1.0,1.0,114.0,2.1611974239349365,100.0
2.4261652e-05,0.0,,,,,,,0.39068043,0.45625284,-46.116417,-99.08858,0.2724409,-0.44212765,18.499046,,,,,,0.4725775,0.019590928220748902,25622.37209701538,1665000,0.01953125,0.0029296875,0.07934779,0.081897095,0.016399145,2.4261652e-05,-46.187065,0.0025250479,0.0,0.38539577,0.38539577,0.1,1.0,0.015035879,0.60223037,-47.52515,664874.0,1.0,1.0,133.0,2.544525623321533,100.0
6.56941e-05,0.0,,,,,,,0.46708494,0.35169104,-46.124653,-99.2121,0.30540794,-0.27308956,13.913068,,,,,,0.5178867,0.019662197017669678,25720.683088302612,1670000,0.03125,0.00390625,0.047871422,0.050801754,0.037209272,6.56941e-05,-46.221115,0.002864636,0.0,0.38780946,0.38780946,0.1,1.0,0.012520054,0.5892653,-46.268013,669881.0,1.0,1.0,119.0,2.2673521041870117,100.0
9.4491756e-05,0.0,,,,,,,0.5179117,-1.7686049,-45.37982,-99.15671,0.74651325,-0.39622253,26.503025,,,,,,0.60875916,0.019712513256072997,25819.245661973953,1675000,0.046875,0.005859375,0.086391576,0.09084747,0.08461797,9.4491756e-05,-45.32457,0.0043614055,0.0,0.36822322,0.36822322,0.1,1.0,0.027692392,0.5712037,-38.451096,674929.0,1.0,1.0,140.0,2.6997690200805664,100.0
4.7208683e-05,0.0,,,,,,,0.42771202,0.12081029,-45.038113,-99.03811,0.19800296,-0.39217532,15.800788,,,,,,0.49073395,0.019724837350845337,25917.8698554039,1680000,0.02734375,0.0034179688,0.057978895,0.063021936,0.036953688,4.7208683e-05,-45.15744,0.004995837,0.0,0.4052332,0.4052332,0.1,1.0,0.015354037,0.54575074,-44.208454,679994.0,1.0,1.0,115.0,2.1787383556365967,100.0
6.8182475e-05,0.0,,,,,,,3.4883907,1.7107879,-44.603962,-99.09935,1.0395141,-0.35698885,21.913055,,,,,,3.545865,0.019649803400039672,26016.118879795074,1685000,0.0234375,0.0029296875,0.053554438,0.057474285,0.10149586,6.8182475e-05,-44.65748,0.0038516636,0.0,0.49282235,0.49282235,0.1,1.0,0.040845573,0.59791124,-40.42829,684898.0,1.0,1.0,116.0,2.2062926292419434,100.0
5.945936e-05,0.0,,,,,,,0.40195614,0.36186466,-45.29534,-99.142586,0.2803408,-0.24558643,13.201713,,,,,,0.43302643,0.0197706937789917,26114.972354888916,1690000,0.03515625,0.0043945312,0.027310668,0.031070283,0.04392934,5.945936e-05,-45.362217,0.003700155,0.0,0.42511564,0.42511564,0.1,1.0,0.010740506,0.5936305,-45.082138,689963.0,1.0,1.0,126.0,2.85026216506958,100.0
6.855989e-05,0.0,,,,,,,0.5382035,1.0845708,-43.751038,-99.26232,0.4630295,-0.50099176,18.498604,,,,,,0.57365644,0.01979024004936218,26213.923561811447,1695000,0.03125,0.00390625,0.032075364,0.035452947,0.082514405,6.855989e-05,-43.791298,0.003309021,0.0,0.43590963,0.43590963,0.1,1.0,0.010467622,0.5623199,-46.064644,694888.0,1.0,1.0,119.0,2.260141134262085,100.0
