training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.004245153,0.0,0.91088235,0.112983026,3000.0,30.0,20,300.0,276.29095,3358.445,1104.8248,-2623.752,2059.3665,-1832.5046,41760.938,0.0,0.102914244,0.102914244,9.823391e-05,0.0003,307.16946,0.009777420663833618,1323.9942390918732,135000,,,,,,,,,,,,,,,,,,,,,,,
0.0031396167,0.0,0.9770093,0.10927081,3000.0,30.0,20,300.0,158.18764,3360.4578,1250.2834,-1807.0596,114.06196,-132.18355,6424.852,0.0,0.106758595,0.106758595,9.8021614e-05,0.0003,190.21835,0.00968408670425415,1372.4149265289307,140000,,,,,,,,,,,,,,,,,,,,,,,
0.0027369158,0.0,0.8081427,0.10808033,3000.0,30.0,20,300.0,286.0006,3396.9343,1318.1726,-1473.0016,882.98535,-893.9137,27391.324,0.0,0.08734433,0.08734433,9.779754e-05,0.0003,312.20667,0.009777634811401367,1421.303367614746,145000,,,,,,,,,,,,,,,,,,,,,,,
0.0028400577,0.0,0.93483627,0.106892146,3000.0,30.0,20,300.0,132.32172,3345.5217,1173.2983,-4145.632,825.8057,-347.08063,12171.089,0.0,0.09992665,0.09992665,9.756177e-05,0.0003,162.30255,0.009992755317687988,1471.2674100399017,150000,,,,,,,,,,,,,,,,,,,,,,,
0.0030911637,0.0,0.97802055,0.10709574,3000.0,30.0,20,300.0,225.58234,3325.8071,1112.675,-1050.4048,2575.2815,-2165.554,36340.15,0.0,0.104741834,0.104741834,9.7314376e-05,0.0003,257.008,0.010161320781707764,1522.0742831230164,155000,,,,,,,,,,,,,,,,,,,,,,,
0.0029767894,0.0,1.0462679,0.106037356,3000.0,30.0,20,300.0,141.4177,3312.0637,1196.3962,-724.27466,214.14957,-101.765686,5510.486,0.0,0.110943474,0.110943474,9.7055396e-05,0.0003,174.7037,0.00985572566986084,1571.353150844574,160000,,,,,,,,,,,,,,,,,,,,,,,
0.0034226384,0.0,1.0088036,0.10380095,3000.0,30.0,20,300.0,91.18742,3292.6584,1216.3872,-570.44495,56.44881,-57.33873,4310.253,0.0,0.10471477,0.10471477,9.6784934e-05,0.0003,122.605286,0.009754237413406372,1620.1245501041412,165000,,,,,,,,,,,,,,,,,,,,,,,
0.0024986234,0.0,0.8316231,0.10182387,3000.0,30.0,20,300.0,148.14517,3277.6758,1278.0818,-424.69443,177.29976,-85.076706,5865.8633,0.0,0.08467908,0.08467908,9.6503034e-05,0.0003,173.55139,0.009641715478897094,1668.3333961963654,170000,,,,,,,,,,,,,,,,,,,,,,,
0.004131741,0.0,0.88664204,0.09796219,3000.0,30.0,20,300.0,357.89648,3319.5698,1221.381,-3950.7864,952.5203,-1376.055,44207.508,0.0,0.08685739,0.08685739,9.62098e-05,0.0003,383.95782,0.010037558460235596,1718.5214228630066,175000,,,,,,,,,,,,,,,,,,,,,,,
0.0035534943,0.0,1.0399827,0.0972707,3000.0,30.0,20,300.0,138.72102,3267.5442,1106.922,-291.9921,104.77524,-83.79268,5985.833,0.0,0.10115984,0.10115984,9.59053e-05,0.0003,169.07253,0.009713719940185547,1767.090265750885,180000,,,,,,,,,,,,,,,,,,,,,,,
0.0030391342,0.0,0.88477516,0.09434192,3000.0,30.0,20,300.0,137.02313,3305.1482,1157.4708,-236.02797,109.39772,-131.13863,6046.9126,0.0,0.08347139,0.08347139,9.558961e-05,0.0003,162.06758,0.010097208404541015,1817.5765535831451,185000,,,,,,,,,,,,,,,,,,,,,,,
0.0027860485,0.0,1.0341002,0.09297042,3000.0,30.0,20,300.0,102.54762,3296.3403,1099.4768,-164.38484,106.65999,-89.04126,4597.3984,0.0,0.09614073,0.09614073,9.526282e-05,0.0003,131.39262,0.00988412160873413,1866.9974286556244,190000,,,,,,,,,,,,,,,,,,,,,,,
0.0028773772,0.0,0.999857,0.09157792,3000.0,30.0,20,300.0,137.93718,3384.6853,1211.1062,-282.11163,465.50766,-372.2363,11162.773,0.0,0.09156482,0.09156482,9.4925024e-05,0.0003,165.40952,0.009948550224304199,1916.7404317855835,195000,,,,,,,,,,,,,,,,,,,,,,,
