training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
-5824.716,0.06036012,0.38661957,5824.7764,-5824.7764,0.49820492,0.23729165,10000.0,100.0,20,1000.0,366.62042,6278.834,5785.912,3863.5908,267.3993,-215.95029,13118.02,0.0049726525,0.11821987,0.11821987,9.8623015e-05,0.0003,-5339.8755,0.003537838315963745,519.3205964565277,125000,,,,,,,
-5860.339,0.042780496,0.3138944,5860.382,-5860.382,1.0907905,0.23971474,10000.0,100.0,20,1000.0,193.74905,6284.8154,5824.081,4000.7324,76.22042,-143.77008,7581.4214,0.017647889,0.26147854,0.26147854,9.843441e-05,0.0003,-5405.1113,0.0035365587234497072,537.003395318985,130000,,,,,,,
-5915.8657,0.047126636,0.361476,5915.913,-5915.913,1.0590302,0.23623219,10000.0,100.0,20,1000.0,271.19214,6283.2573,5876.8486,4471.8994,191.69292,-194.59253,17053.846,0.018104743,0.25017703,0.25017703,9.823391e-05,0.0003,-5394.4966,0.003522338581085205,554.6150929927826,135000,,,,,,,
-5813.441,0.053013746,0.35368693,5813.494,-5813.494,0.8850435,0.23176411,10000.0,100.0,20,1000.0,197.62823,6290.235,5773.1113,-135.90865,117.12027,-111.242584,8737.478,0.0042900704,0.20512131,0.20512131,9.8021614e-05,0.0003,-5410.6914,0.003523799991607666,572.2340977191925,140000,,,,,,,
-5761.512,0.015688056,0.033763222,5761.528,-5761.528,1.2017956,0.21526738,10000.0,100.0,20,1000.0,1643.298,6289.501,5753.7354,4369.027,537.9216,-531.4848,38754.26,0.0026011588,0.25870737,0.25870737,9.779754e-05,0.0003,-3859.507,0.003531304359436035,589.8906240463257,145000,,,,,,,
-5795.6113,0.051417466,0.3854512,5795.6626,-5795.6626,1.3071456,0.21891561,10000.0,100.0,20,1000.0,222.95062,6285.9336,5748.586,3803.935,194.68604,-179.91681,9460.854,0.02025072,0.28615457,0.28615457,9.756177e-05,0.0003,-5286.506,0.0034401479721069337,607.0913681983948,150000,,,,,,,
-5735.7173,0.05506142,0.42767096,5735.7725,-5735.7725,1.392342,0.21661232,10000.0,100.0,20,1000.0,514.9525,6280.089,5693.0146,-87.843636,375.9736,-345.98856,19886.26,0.011832623,0.30159843,0.30159843,9.7314376e-05,0.0003,-4919.166,0.003466455936431885,624.4236521720886,155000,,,,,,,
-5791.157,0.038103342,0.3093277,5791.1953,-5791.1953,1.3359997,0.20527856,10000.0,100.0,20,1000.0,345.4408,6278.9717,5752.797,4212.0303,162.12245,-125.72723,11697.486,0.008501628,0.2742521,0.2742521,9.7055396e-05,0.0003,-5171.4644,0.0034297043800354003,641.5721783638,160000,,,,,,,
-5699.5303,0.011812101,0.016205443,5699.542,-5699.542,0.49777848,0.21062386,10000.0,100.0,20,1000.0,309.5501,6262.0693,5698.3853,170.01704,138.34569,-85.92036,8020.134,0.002112593,0.10484402,0.10484402,9.6784934e-05,0.0003,-5285.1357,0.0034365996837615966,658.7551810741425,165000,,,,,,,
-5830.7056,0.06345185,0.42643452,5830.769,-5830.769,1.2396426,0.22362696,10000.0,100.0,20,1000.0,322.8033,6271.566,5787.6357,4141.0166,151.90407,-142.93158,11080.283,0.01324055,0.27721748,0.27721748,9.6503034e-05,0.0003,-5230.685,0.0034971115112304688,676.2407433986664,170000,,,,,,,
-5746.7876,0.06129426,0.4715898,5746.849,-5746.849,1.9231343,0.22624424,10000.0,100.0,20,1000.0,800.9363,6265.4575,5700.8438,176.89812,203.60078,-199.03357,22462.129,0.021021856,0.43509808,0.43509808,9.62098e-05,0.0003,-4510.7534,0.003466159439086914,693.571545124054,175000,,,,,,,
