training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.010958671,0.0,1.0593133,0.4330515,500.0,5.0,20,50.0,0.5508141,-11.669846,-80.16546,-116.77432,7.0458975,-6.5416026,340.94934,0.0,0.45873722,0.45873722,9.6503034e-05,0.0003,23.498634,0.008733579826354981,1608.504222393036,170000,,,,,,,,,,,,,,,,,,,,,,
0.007966068,0.0,1.0033337,0.4340652,500.0,5.0,20,50.0,0.44814056,0.12321064,-77.517265,-98.75492,5.2676396,-4.625422,273.56168,0.0,0.43551224,0.43551224,9.62098e-05,0.0003,22.231718,0.008870835447311402,1652.8586523532867,175000,,,,,,,,,,,,,,,,,,,,,,
0.0068871016,0.0,0.86802703,0.4351174,500.0,5.0,20,50.0,0.5730335,-0.23133817,-77.496826,-114.790115,5.3188047,-5.8237667,269.56897,0.0,0.37769365,0.37769365,9.59053e-05,0.0003,19.464602,0.009391699028015137,1699.8174138069153,180000,,,,,,,,,,,,,,,,,,,,,,
0.007602884,0.0,0.92550445,0.4289674,500.0,5.0,20,50.0,0.49700555,-28.414019,-79.63878,-99.127266,7.6591835,-6.2247233,290.42322,0.0,0.39701122,0.39701122,9.558961e-05,0.0003,20.35517,0.009129737949371337,1745.4663705825806,185000,,,,,,,,,,,,,,,,,,,,,,
0.010330616,0.0,1.0558537,0.42538378,500.0,5.0,20,50.0,1.0560205,-26.776058,-76.4232,-99.124886,5.755042,-6.6327147,311.46545,0.0,0.44914305,0.44914305,9.526282e-05,0.0003,23.523504,0.008962371349334718,1790.2784931659698,190000,,,,,,,,,,,,,,,,,,,,,,
0.0076017166,0.0,1.0740616,0.42153707,500.0,5.0,20,50.0,0.41835877,0.31687373,-77.6886,-99.038605,5.746721,-7.290081,319.37305,0.0,0.4527568,0.4527568,9.4925024e-05,0.0003,23.0638,0.008931962871551513,1834.9385595321655,195000,,,,,,,,,,,,,,,,,,,,,,
0.0060633714,0.0,1.0598822,0.4172217,500.0,5.0,20,50.0,0.54560214,-5.1616383,-75.8979,-99.126434,7.5848346,-5.004145,314.92236,0.0,0.44220585,0.44220585,9.457632e-05,0.0003,22.661959,0.009094721746444703,1880.4124238491058,200000,,,,,,,,,,,,,,,,,,,,,,
0.008479661,0.0,1.0444221,0.41861197,500.0,5.0,20,50.0,0.39008754,-8.327712,-80.68304,-98.8251,6.138843,-6.2990527,283.8561,0.0,0.43720764,0.43720764,9.42168e-05,0.0003,22.25895,0.021245646476745605,1986.6408627033234,205000,,,,,,,,,,,,,,,,,,,,,,
0.0065831663,0.0,0.9259663,0.42458558,500.0,5.0,20,50.0,0.360549,-1.8040272,-79.2121,-103.249504,5.6166587,-5.7357,288.2401,0.0,0.3931519,0.3931519,9.384654e-05,0.0003,20.024727,0.008640614795684814,2029.8441400527954,210000,,,,,,,,,,,,,,,,,,,,,,
0.008343829,0.0,1.0334224,0.417202,500.0,5.0,20,50.0,0.5128684,-6.8902154,-74.6519,-101.45992,7.055313,-7.5906353,292.77396,0.0,0.43114585,0.43114585,9.346567e-05,0.0003,22.078505,0.008887107849121095,2074.279860496521,215000,,,,,,,,,,,,,,,,,,,,,,
