training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.003940627,0.0,0.95232767,0.46270117,100.0,1.0,20,10.0,0.3207235,0.13316067,-81.864,-99.8394,1.0616051,-0.9323616,69.37424,0.0,0.44064316,0.44064316,9.051133e-05,0.0003,4.731096,0.007952769899368287,2273.881227016449,250000,,,,,,,,,,,,,,,,,,,,,,
0.0014521137,0.0,1.0868187,0.45928803,100.0,1.0,20,10.0,0.2914903,0.35466427,-79.59707,-100.23363,1.2734716,-1.9906055,83.858185,0.0,0.4991628,0.4991628,9.004948e-05,0.0003,5.28457,0.007760945463180542,2312.6860671043396,255000,,,,,,,,,,,,,,,,,,,,,,
0.0032343804,0.0,0.93485975,0.45767474,100.0,1.0,20,10.0,0.22642328,-0.39292616,-82.44051,-100.54238,2.1195083,-1.8621016,69.707504,0.0,0.42786166,0.42786166,8.9578054e-05,0.0003,4.508274,0.007923258686065674,2352.3025040626526,260000,,,,,,,,,,,,,,,,,,,,,,
0.0035363305,0.0,1.0544846,0.45022473,100.0,1.0,20,10.0,0.3049634,0.17166871,-79.72606,-100.29876,1.3495303,-1.7157198,70.804184,0.0,0.47475505,0.47475505,8.909717e-05,0.0003,5.0560503,0.008084170007705688,2392.7234976291656,265000,,,,,,,,,,,,,,,,,,,,,,
0.0014539721,0.0,1.1658995,0.44725353,100.0,1.0,20,10.0,0.28453645,-0.17068815,-79.97232,-100.63185,1.3887937,-1.4964411,83.77614,0.0,0.52145267,0.52145267,8.860696e-05,0.0003,5.500517,0.007519765281677246,2430.322461605072,270000,,,,,,,,,,,,,,,,,,,,,,
0.0031689103,0.0,0.90029246,0.44997722,100.0,1.0,20,10.0,0.3558745,0.062148347,-80.92764,-99.93043,1.1132903,-1.1666347,75.86688,0.0,0.40511107,0.40511107,8.810758e-05,0.0003,4.4101543,0.007698950338363647,2468.8173310756683,275000,,,,,,,,,,,,,,,,,,,,,,
0.0054736836,0.0,1.0658431,0.44317922,100.0,1.0,20,10.0,0.23852858,0.09350386,-80.99332,-100.081825,2.2073417,-1.7426882,75.98511,0.0,0.47235954,0.47235954,8.759914e-05,0.0003,4.967598,0.008037573480606078,2509.005354642868,280000,,,,,,,,,,,,,,,,,,,,,,
0.00199905,0.0,0.9341602,0.4465396,100.0,1.0,20,10.0,0.19189745,0.08724089,-80.26427,-100.77241,1.1698229,-1.646944,62.6765,0.0,0.4171395,0.4171395,8.708179e-05,0.0003,4.365291,0.007657674789428711,2547.29384970665,285000,,,,,,,,,,,,,,,,,,,,,,
0.0037643102,0.0,0.9404525,0.44055033,100.0,1.0,20,10.0,0.2775531,0.15963978,-81.03129,-99.70566,1.4717607,-1.1878115,63.202583,0.0,0.41431668,0.41431668,8.655565e-05,0.0003,4.4244843,0.007827198457717895,2586.4299676418304,290000,,,,,,,,,,,,,,,,,,,,,,
0.0049581677,0.0,0.995506,0.44116965,100.0,1.0,20,10.0,0.22693902,0.3131029,-78.58797,-99.703766,1.5945563,-1.161369,68.845825,0.0,0.43918702,0.43918702,8.602091e-05,0.0003,4.6237674,0.007979500150680541,2626.3275899887085,295000,,,,,,,,,,,,,,,,,,,,,,
0.003163009,0.0,0.9669035,0.4398013,100.0,1.0,20,10.0,0.21854639,0.18217197,-80.22245,-99.9077,1.3274575,-1.2921776,68.96857,0.0,0.4252454,0.4252454,8.547767e-05,0.0003,4.474163,0.007729307746887207,2664.974252462387,300000,,,,,,,,,,,,,,,,,,,,,,
0.0021708563,0.0,0.995545,0.44045368,100.0,1.0,20,10.0,0.3101186,0.16370635,-81.89923,-100.84506,1.3679973,-0.90924937,62.4594,0.0,0.43849143,0.43849143,8.49261e-05,0.0003,4.6972036,0.02211636390686035,2775.556236743927,305000,,,,,,,,,,,,,,,,,,,,,,
0.002177028,0.0,0.9280348,0.4392209,100.0,1.0,20,10.0,0.2784776,-0.021239325,-81.21678,-99.764915,1.5258003,-1.2346896,60.926826,0.0,0.40761226,0.40761226,8.436636e-05,0.0003,4.356777,0.008441953229904174,2817.766168832779,310000,,,,,,,,,,,,,,,,,,,,,,
0.00039688923,0.0,1.0256943,0.43332013,100.0,1.0,20,10.0,0.28038508,-0.057630762,-80.1971,-99.910095,0.98004335,-1.3172027,62.86485,0.0,0.44445395,0.44445395,8.3798586e-05,0.0003,4.7253213,0.008399499225616456,2859.7638330459595,315000,,,,,,,,,,,,,,,,,,,,,,
0.00067263877,0.0,1.0767919,0.42972788,100.0,1.0,20,10.0,0.3703155,0.23495992,-79.90703,-99.998695,1.2462105,-1.279,72.27114,0.0,0.4627275,0.4627275,8.322294e-05,0.0003,4.9982634,0.008570414113998413,2902.6160678863525,320000,,,,,,,,,,,,,,,,,,,,,,
