training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,validation/actor/actor_loss,validation/actor/bound_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/alpha/current_vs_historical_ratio,validation/alpha/historical_avg_loss,validation/alpha/max_alpha_bound,validation/alpha/min_alpha_bound,validation/alpha/valid_count,validation/alpha_weight,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/meanflow/consistency_loss,validation/meanflow/flow_loss,validation/meanflow/mean_flow_loss,validation/total_loss,time/epoch_time,time/total_time,step,exploration/prev_qpos,exploration/prev_qvel,exploration/qpos,exploration/qvel,exploration/control,exploration/time,exploration/success,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration
183.42764,0.00036636041,0.03846794,-183.42728,183.42728,0.72945356,0.14137718,1200.0,12.0,20,120.0,9.38444,-46.831688,-183.67036,-375.5092,43.950615,-15.588425,639.95605,0.0027553272,0.10312809,0.10312809,1e-05,0.0003,205.18745,186.10712,0.00080830243,0.045421124,-186.10631,186.10631,1.0983657,0.14137718,1200.0,12.0,20,120.0,89.72121,-27.642273,-186.61914,-340.59128,0.0050377436,0.15528385,0.15528385,294.46237,0.007791998720169067,9281.838723182678,1545000,-0.008009518302159208,-0.028619647254397536,-0.008949242407465582,-0.014618669736080578,6.6067805003739295,25.099999999996967,0.0,544542.0,-2.0,-1000.0,500.0,4.116985082626343
184.98642,0.00088244583,0.03678825,-184.98553,184.98553,1.1858451,0.13793989,1200.0,12.0,20,120.0,3.148362,-33.77941,-185.08087,-378.9913,17.636013,-21.66224,594.49,0.0030785168,0.16357534,0.16357534,1e-05,0.0003,207.76382,179.05774,0.0010648372,0.040362623,-179.05667,179.05667,0.9378407,0.13845646,1200.0,12.0,20,120.0,66.330246,-54.689987,-179.45901,-350.16364,0.0088895215,0.1298501,0.1298501,260.97,0.0077276708126068116,9320.477084159851,1550000,-0.09088712218441741,0.006188879164876797,-0.09071523404311085,0.0031912540885609994,-0.6668150851320128,25.099999999996967,0.0,549542.0,-1.0,-573.0,500.0,3.749629020690918
189.15114,0.0005340152,0.03279342,-189.1506,189.1506,0.8117866,0.13763894,1200.0,12.0,20,120.0,2.2905939,-28.630226,-189.25444,-375.635,31.415535,-60.56629,558.4918,0.0062739365,0.11173345,0.11173345,1e-05,0.0003,204.84975,192.7698,0.0010011806,0.032865424,-192.7688,192.7688,0.9504878,0.13763894,1200.0,12.0,20,120.0,80.44027,-97.36895,-192.83575,-350.2278,0.002639034,0.13082413,0.13082413,288.90897,0.00778439769744873,9359.399079322815,1555000,-0.18441226370238656,0.004673755775620874,-0.18438986604101174,0.0007464366017934176,-0.7589804989684632,25.099999999996967,0.0,554542.0,-2.0,-1000.0,500.0,4.052079677581787
184.47186,0.0004208316,0.036901023,-184.47144,184.47144,1.0480201,0.13599464,1200.0,12.0,20,120.0,3.3037045,-42.95385,-184.78,-367.70663,53.20703,-61.14245,1104.8647,0.0065985234,0.14252512,0.14252512,1e-05,0.0003,204.87859,187.98807,0.00091042905,0.046172284,-187.98715,187.98715,1.5528128,0.13781501,1200.0,12.0,20,120.0,47.169495,-84.369576,-188.31451,-347.6574,0.006356214,0.21400093,0.21400093,260.83768,0.007785413980484009,9398.326156139374,1560000,0.021202890612905295,0.00014551494386578356,0.020652780401332744,-0.02024292972967114,34.138336262034045,23.699999999997743,1.0,559514.0,0.0,-566.0,472.0,3.6765809059143066
178.70042,0.0010030027,0.044981074,-178.69942,178.69942,1.2346543,0.1350611,1200.0,12.0,20,120.0,3.7118177,-29.557667,-179.0384,-370.61325,31.550076,-14.699588,506.7079,0.004877391,0.16675377,0.16675377,1e-05,0.0003,202.4227,184.87749,0.001140177,0.050560065,-184.87634,184.87634,1.751797,0.1350611,1200.0,12.0,20,120.0,64.45582,-64.743225,-185.6414,-353.3094,0.010409728,0.23659962,0.23659962,277.72528,0.007833288669586182,9437.4926071167,1565000,-0.20399068452918573,-0.0026124184195864225,-0.20286293592028115,0.01792966752430046,0.44084492316117946,25.099999999996967,0.0,564514.0,-2.0,-1000.0,500.0,3.6698203086853027
194.8268,0.0004443343,0.0351332,-194.82635,194.82635,1.0652645,0.13916238,1200.0,12.0,20,120.0,2.5329728,-22.98742,-194.85197,-349.84308,18.62678,-33.23556,600.23016,0.006589255,0.14824474,0.14824474,1e-05,0.0003,215.14914,192.94281,0.00038672535,0.025935834,-192.94243,192.94243,1.0073693,0.14069681,1200.0,12.0,20,120.0,75.86679,-57.2883,-193.1863,-345.82462,0.003506443,0.14173365,0.14173365,285.81763,0.007661854887008667,9475.801888942719,1570000,0.020360093320892288,0.05065924160266825,0.020676118770357584,0.014179398396422536,5.6129013987772725,25.099999999996967,0.0,569514.0,-1.0,-827.0,500.0,3.99429988861084
192.62592,0.0007611396,0.031903632,-192.62515,192.62515,0.780768,0.1391534,1200.0,12.0,20,120.0,7.4554396,-31.493557,-192.73798,-365.49142,26.971308,-14.306187,736.78845,0.004320069,0.10864652,0.10864652,1e-05,0.0003,213.11894,199.10686,0.0009090188,0.028557403,-199.10594,199.10594,0.6786386,0.1391534,1200.0,12.0,20,120.0,59.664516,-68.0288,-199.10126,-351.9351,0.0050142724,0.094434865,0.094434865,270.10355,0.007848299074172973,9515.04339170456,1575000,-0.18062254922938056,-0.04481258551259161,-0.18110464784265984,-0.00590237077542433,1.6965347771071764,25.099999999996967,0.0,574955.0,-2.0,-1000.0,500.0,4.110731840133667
191.71516,0.00047066354,0.053412806,-191.71469,191.71469,0.88681257,0.14140989,1200.0,12.0,20,120.0,4.126769,-44.01666,-192.21942,-375.87094,11.0869055,-14.725783,562.992,0.007796788,0.12540407,0.12540407,1e-05,0.0003,210.89043,188.61304,0.0011463581,0.081150174,-188.6119,188.6119,1.144166,0.14275315,1200.0,12.0,20,120.0,59.668034,-54.552147,-189.27162,-340.17453,0.014427483,0.1633333,0.1633333,267.88107,0.007800810766220093,9554.047452449799,1580000,-0.03777124852129056,0.008293914143705668,-0.03530566033085839,0.04281899394950905,2.923821181235581,25.099999999996967,0.0,579955.0,-2.0,-1000.0,500.0,3.911155939102173
187.22502,0.0008644632,0.03264253,-187.22415,187.22415,0.9175872,0.14101022,1200.0,12.0,20,120.0,2.7697947,-31.680153,-187.38788,-380.79184,12.746318,-32.685303,416.6662,0.0041543553,0.12938918,0.12938918,1e-05,0.0003,205.52151,196.99866,0.0008661861,0.049157836,-196.99779,196.99779,0.8097245,0.14101022,1200.0,12.0,20,120.0,79.61422,-69.85439,-197.27164,-345.22717,0.0085683735,0.11417943,0.11417943,290.31442,0.007870180416107177,9593.398360967636,1585000,-0.042136127705697954,0.02847052233547002,-0.040433663912917396,0.02924321318588735,-0.6294049739819264,25.099999999996967,0.0,584825.0,-2.0,-1000.0,500.0,3.7316136360168457
186.56114,0.0011506925,0.03300453,-186.56,186.56,0.8903359,0.13991593,1200.0,12.0,20,120.0,3.3644774,0.055654347,-186.54506,-376.1004,12.797603,-24.769339,561.7764,0.006960576,0.12457218,0.12457218,1e-05,0.0003,204.87427,187.35385,0.0007625276,0.03836355,-187.35309,187.35309,1.4381392,0.13796577,1200.0,12.0,20,120.0,77.09531,-54.9803,-187.5846,-353.60352,0.0038391165,0.19841398,0.19841398,288.25885,0.007772281551361084,9632.25977563858,1590000,-0.016463175497339336,-0.004903046742537326,-0.01708987590034792,-0.011062636646939903,0.2431201136295684,25.099999999996967,0.0,589833.0,-2.0,-1000.0,500.0,3.7388851642608643
189.07607,0.00071271334,0.038111065,-189.07535,189.07535,1.2186743,0.13891648,1200.0,12.0,20,120.0,3.6969357,-53.616436,-189.15231,-362.4491,18.187893,-14.716923,531.0139,0.0048755384,0.16929394,0.16929394,1e-05,0.0003,213.08827,185.2658,0.0011984498,0.053848136,-185.26459,185.26459,1.2899728,0.13891648,1200.0,12.0,20,120.0,90.58043,-22.267391,-185.65222,-350.9735,0.005066359,0.17919847,0.17919847,297.35004,0.0076006353378295895,9670.262959003448,1595000,0.0414957204488807,0.11855516686832292,0.036188284850553816,-0.1149580143423125,6.467718963314679,25.099999999996967,0.0,594504.0,-2.0,-1000.0,500.0,3.7116973400115967
191.66118,0.0004151811,0.03328663,-191.66077,191.66077,1.424978,0.13768265,1200.0,12.0,20,120.0,2.8438993,-36.45295,-191.65094,-382.76578,43.63098,-15.848563,662.4425,0.0038955777,0.19619474,0.19619474,1e-05,0.0003,218.04845,191.90369,0.00072048174,0.036431752,-191.90297,191.90297,1.2861253,0.14036612,1200.0,12.0,20,120.0,65.05081,-64.46042,-192.14691,-350.02835,0.004744667,0.18052842,0.18052842,278.61792,0.007723361301422119,9708.879773139954,1600000,0.003856031704968938,0.0025184138731081554,0.0038825715904397934,-0.00016485877176034206,-0.2432554640861945,25.099999999996967,0.0,599504.0,-2.0,-1000.0,500.0,4.0565056800842285
192.35695,0.00049909094,0.030589735,-192.35645,192.35645,0.73231614,0.13864248,1200.0,12.0,20,120.0,2.6930652,-70.978935,-192.31406,-367.953,24.862755,-16.274069,427.49722,0.008268115,0.10153012,0.10153012,1e-05,0.0003,207.23363,185.55647,0.0011742655,0.03325935,-185.5553,185.5553,0.99059415,0.13864248,1200.0,12.0,20,120.0,62.9906,-61.327557,-185.5047,-350.18384,0.012368287,0.13733843,0.13733843,265.02768,0.02262875952720642,9822.023577928543,1605000,0.006727473419610719,-0.01053424160726138,0.006044604808601179,-0.011450704990399362,35.92177672555765,9.549999999999859,1.0,604838.0,0.0,-275.0,189.0,1.4830429553985596
191.1993,0.0006900605,0.029525978,-191.19861,191.19861,1.0405389,0.13232438,1200.0,12.0,20,120.0,2.9897053,-7.891527,-191.1038,-379.88657,17.188702,-12.689471,538.20325,0.005267555,0.13768867,0.13768867,1e-05,0.0003,210.71164,195.16504,0.001033857,0.03512383,-195.164,195.164,0.7495211,0.13179658,1200.0,12.0,20,120.0,55.971092,-67.5139,-195.35683,-356.27567,0.015411607,0.09878432,0.09878432,262.99026,0.007801482105255127,9861.030995607376,1610000,-0.05561997842632108,-0.1387963850258496,-0.05194220249133239,0.06867459397721382,24.939527938089586,25.099999999996967,0.0,609914.0,-2.0,-1000.0,500.0,3.792597770690918
187.2118,0.0008303116,0.04135433,-187.21098,187.21098,1.0734738,0.13764969,1200.0,12.0,20,120.0,4.9284883,-8.144456,-187.50336,-359.28625,49.74531,-39.082535,909.1023,0.0076839523,0.14776333,0.14776333,1e-05,0.0003,209.87189,188.58113,0.0009334245,0.035735082,-188.5802,188.5802,1.3515536,0.13764969,1200.0,12.0,20,120.0,39.377228,-25.581831,-188.77751,-351.69678,0.002965462,0.18604092,0.18604092,250.28326,0.007874371147155761,9900.40285897255,1615000,-0.030774457268840722,0.0023274720555362836,-0.03096255460669482,-0.003735162121447169,-0.5058429053674803,25.099999999996967,0.0,614734.0,-1.0,-628.0,500.0,3.775322437286377
189.03806,0.00083839626,0.03271989,-189.03722,189.03722,1.2788994,0.13318636,1200.0,12.0,20,120.0,3.1293058,-40.24238,-189.02354,-351.7541,63.96799,-72.35922,1308.738,0.008992739,0.17033195,0.17033195,1e-05,0.0003,212.6072,190.84302,0.0009183736,0.03159539,-190.8421,190.8421,1.0401074,0.13543276,1200.0,12.0,20,120.0,60.218346,-61.018425,-190.94876,-357.24905,0.0045614806,0.14086461,0.14086461,267.96512,0.007986594820022582,9940.33584022522,1620000,-0.08619333716983586,-0.062157330748891,-0.08547964984882164,0.0014982083221998547,5.420904380527789,25.099999999996967,0.0,619734.0,-1.0,-622.0,500.0,3.821230173110962
193.99965,0.00056502636,0.030685103,-193.99908,193.99908,1.1155386,0.1352007,1200.0,12.0,20,120.0,2.7226102,-9.396044,-193.91312,-365.2723,37.189575,-36.181984,614.6411,0.0033481442,0.1508216,0.1508216,1e-05,0.0003,214.82085,187.68823,0.0009329561,0.031464275,-187.6873,187.6873,1.4739224,0.1352007,1200.0,12.0,20,120.0,42.59091,-78.60524,-187.96313,-354.5075,0.008364017,0.19927533,0.19927533,254.19218,0.007891788005828857,9979.79478764534,1625000,-0.22584264528065504,-0.04141505543704012,-0.22952191032073502,-0.03388822664989031,18.32785747454864,25.099999999996967,0.0,624557.0,-2.0,-1000.0,500.0,3.9120073318481445
185.6819,0.0005663858,0.031648073,-185.68134,185.68134,0.77005774,0.13920143,1200.0,12.0,20,120.0,4.324024,-33.248,-185.63358,-363.4246,16.86737,-14.369518,456.43427,0.0025007632,0.10719314,0.10719314,1e-05,0.0003,202.8691,182.99454,0.0008447559,0.030608106,-182.9937,182.9937,0.87824255,0.13833247,1200.0,12.0,20,120.0,50.240906,-68.732376,-183.16988,-356.19046,0.0047715106,0.121489465,0.121489465,247.81418,0.007951480484008788,10019.552196979523,1630000,0.0504612182156783,0.05011972543807482,0.04875167624941835,-0.04058846924175225,16.233445693309946,25.099999999996967,0.0,629550.0,-2.0,-1000.0,500.0,4.091240644454956
184.24353,0.00068395,0.026055371,-184.24284,184.24284,0.7093033,0.1381125,1200.0,12.0,20,120.0,2.7633753,-2.1469047,-184.20047,-373.5772,15.539474,-17.149553,416.09283,0.007212882,0.09796365,0.09796365,1e-05,0.0003,198.76254,185.12273,0.00090550527,0.037479818,-185.12183,185.12183,0.7406358,0.1381125,1200.0,12.0,20,120.0,83.46809,-41.333817,-185.11472,-348.96133,0.003346964,0.10229106,0.10229106,280.86575,0.007896824932098388,10059.036328554153,1635000,0.028728875034553847,0.03676583434917364,0.02591761438493246,-0.006634587707466174,21.853824524149854,25.099999999996967,0.0,634550.0,-1.0,-567.0,500.0,3.8660919666290283
185.93907,0.00068614224,0.027236914,-185.93839,185.93839,0.95613074,0.1398481,1200.0,12.0,20,120.0,2.2935088,-25.388968,-185.99591,-349.20236,13.465828,-27.705818,520.3524,0.0022355416,0.13371307,0.13371307,1e-05,0.0003,204.27814,191.9343,0.0010045415,0.030212617,-191.93329,191.93329,1.0078559,0.13672403,1200.0,12.0,20,120.0,83.15906,-56.612427,-192.19046,-351.74103,0.005105338,0.13779812,0.13779812,291.62912,0.007793345546722412,10098.003062725067,1640000,-0.07009168798751911,0.011127875296428077,-0.07021895089143851,-0.0013180554785687441,-0.7762733667003571,25.099999999996967,0.0,639518.0,-2.0,-1000.0,500.0,4.044171571731567
188.06859,0.0005938783,0.04852211,-188.068,188.068,1.0709171,0.13928048,1200.0,12.0,20,120.0,3.3687098,-23.296778,-188.38019,-369.881,29.040304,-16.513111,595.60034,0.0075539895,0.14915785,0.14915785,1e-05,0.0003,209.33624,190.13062,0.00094171165,0.04222894,-190.12967,190.12967,0.9034792,0.13928048,1200.0,12.0,20,120.0,77.593575,-75.361984,-190.60553,-352.5076,0.006769714,0.12583703,0.12583703,282.82462,0.007718249225616455,10136.594316720963,1645000,-0.07191165495362771,-0.0023677092179574515,-0.07105766950949821,0.0037770021588342294,21.445935055008228,25.099999999996967,0.0,644518.0,-1.0,-576.0,500.0,3.8612189292907715
185.20856,0.0010131372,0.03139164,-185.20755,185.20755,0.607831,0.14104141,1200.0,12.0,20,120.0,4.814211,-32.599426,-185.25037,-375.88382,15.596549,-21.465618,644.78723,0.0061953575,0.085729346,0.085729346,1e-05,0.0003,200.31029,181.18295,0.00072619447,0.031034911,-181.18222,181.18222,0.83065087,0.13844344,1200.0,12.0,20,120.0,87.42257,-61.395615,-181.29016,-352.69205,0.0027131129,0.11499816,0.11499816,282.4053,0.007817307090759278,10175.680859565735,1650000,0.05902707896320409,0.007223125364153322,0.058742677868046815,-0.0006218005020252598,-0.18677175872986787,25.099999999996967,0.0,649720.0,-2.0,-1000.0,500.0,4.051756381988525
184.36722,0.000545583,0.02140153,-184.36667,184.36667,0.8430093,0.13380212,1200.0,12.0,20,120.0,5.6751847,-34.192604,-184.3064,-374.5079,23.104536,-9.448163,512.9103,0.002729465,0.112796426,0.112796426,1e-05,0.0003,203.57797,188.3737,0.0007486686,0.030668441,-188.37296,188.37296,0.92272794,0.13380212,1200.0,12.0,20,120.0,76.22043,-61.435303,-188.41978,-351.38577,0.0026256081,0.12346295,0.12346295,279.40967,0.007620707368850708,10213.784404039383,1655000,-0.18407685988340727,0.12684068221043332,-0.18512520733652593,-0.02086021474951616,9.989413762373973,25.099999999996967,0.0,654720.0,-2.0,-1000.0,500.0,3.667842149734497
176.46086,0.00032241986,0.038572688,-176.46054,176.46054,1.0091243,0.13462654,1200.0,12.0,20,120.0,4.069548,0.4683342,-176.83516,-367.00497,138.09004,-75.142006,1422.0244,0.004172767,0.1358549,0.1358549,1e-05,0.0003,196.833,189.49184,0.00077478995,0.046827115,-189.49106,189.49106,1.7346852,0.13290268,1200.0,12.0,20,120.0,66.110535,-30.593052,-190.13556,-352.96344,0.0070770704,0.23054431,0.23054431,283.2677,0.007719694900512696,10252.38288474083,1660000,-0.1006715676004338,-0.005068915487640529,-0.10090290069915839,-0.004938708944504903,-0.6813870227080566,25.099999999996967,0.0,659962.0,-1.0,-596.0,500.0,4.170725107192993
186.21465,0.000468479,0.02770705,-186.21417,186.21417,0.8227042,0.13342711,1200.0,12.0,20,120.0,3.8303206,-23.57318,-186.23053,-379.0623,84.23998,-67.79763,1012.74335,0.0026847948,0.10977104,0.10977104,1e-05,0.0003,203.2175,189.76466,0.0009763329,0.03296299,-189.76369,189.76369,0.59073526,0.13342711,1200.0,12.0,20,120.0,47.55842,-54.98081,-189.91357,-353.5754,0.0041854805,0.0788201,0.0788201,246.7815,0.007604203796386719,10290.403911352158,1665000,-0.13027472793866762,0.04462853815296707,-0.13343844934097923,-0.06737826871471249,-0.8843385218954077,25.099999999996967,0.0,664962.0,-2.0,-1000.0,500.0,3.654104471206665
184.37646,0.0010962896,0.025172377,-184.37537,184.37537,0.90689343,0.13007021,1200.0,12.0,20,120.0,2.9273424,-33.43689,-184.52148,-374.38007,23.697136,-36.26121,719.6621,0.0058282167,0.11795982,0.11795982,1e-05,0.0003,201.45898,179.84944,0.0011055112,0.029274879,-179.84834,179.84834,1.2760898,0.13060854,1200.0,12.0,20,120.0,92.10493,-15.542051,-179.97124,-352.6095,0.004441626,0.16666822,0.16666822,291.95456,0.007721550846099853,10329.011672735214,1670000,0.030228674500549287,-0.01372792060737121,0.030654100046292765,0.00898050475432133,35.87613247375035,8.599999999999541,1.0,669940.0,0.0,-250.0,170.0,1.6877663135528564
181.39915,0.00046450272,0.03762228,-181.3987,181.3987,1.0836647,0.12960951,1200.0,12.0,20,120.0,3.0313258,-14.375364,-181.56766,-358.12418,96.86947,-33.04451,985.7901,0.0061537535,0.14045325,0.14045325,1e-05,0.0003,201.28487,183.51913,0.0011410036,0.05950538,-183.51799,183.51799,1.4857527,0.12960951,1200.0,12.0,20,120.0,99.099,-51.592827,-183.93137,-358.6982,0.004154144,0.19256768,0.19256768,305.72626,0.007670811700820923,10367.365738153458,1675000,-0.01835422502795196,-0.041706717600087956,-0.019660359944213914,-0.02337411915066577,-0.5821637400356093,25.099999999996967,0.0,674581.0,-1.0,-846.0,500.0,3.7573013305664062
177.3575,0.0005647324,0.03117455,-177.35693,177.35693,0.9220672,0.13086848,1200.0,12.0,20,120.0,3.2061462,-14.898487,-177.35677,-364.8048,23.809172,-15.568759,523.4757,0.0022298347,0.12066953,0.12066953,1e-05,0.0003,195.04399,186.17389,0.00087543426,0.032779384,-186.17302,186.17302,1.0075885,0.13021632,1200.0,12.0,20,120.0,55.012814,-63.164474,-186.33603,-355.619,0.0042242617,0.13120447,0.13120447,256.93124,0.0077188992500305175,10405.960241794586,1680000,-0.054738310606031085,0.06936262385119427,-0.054798509309042856,-0.002434836153204519,27.933241217065973,25.099999999996967,0.0,679581.0,-1.0,-869.0,500.0,3.866962432861328
187.32892,0.0006757739,0.030025441,-187.32825,187.32825,1.0326747,0.13107996,1200.0,12.0,20,120.0,2.524234,-41.491875,-187.26236,-378.86594,14.868545,-19.366007,559.9887,0.002711759,0.13536295,0.13536295,1e-05,0.0003,206.09671,187.21338,0.0008787683,0.03209601,-187.2125,187.2125,0.87586725,0.13107996,1200.0,12.0,20,120.0,61.50154,-60.735195,-187.58795,-352.87405,0.0036598237,0.11480864,0.11480864,262.49194,0.0077169856548309325,10444.545177221298,1685000,-0.3282477420878958,-0.011555320464618608,-0.3291109520723202,-0.01484817191784807,-1.4487180030813431,25.099999999996967,0.0,684581.0,-2.0,-1000.0,500.0,4.003176689147949
179.95496,0.00083658285,0.04117144,-179.95412,179.95412,1.3191347,0.13108106,1200.0,12.0,20,120.0,4.3166647,-13.155313,-180.15918,-364.60904,19.523739,-27.142067,532.2766,0.00470888,0.17291357,0.17291357,1e-05,0.0003,205.02126,180.35605,0.0013789736,0.046253216,-180.35468,180.35468,0.97112024,0.13544026,1200.0,12.0,20,120.0,72.27729,-55.442787,-181.13918,-343.8302,0.0025447265,0.13152878,0.13152878,268.41678,0.00764407172203064,10482.765544176102,1690000,-0.08829629721889155,-0.1451017622944872,-0.08016147110689087,0.18927567750792054,24.106459553187957,25.099999999996967,0.0,689837.0,-2.0,-1000.0,500.0,3.778984308242798
182.40536,0.0006397351,0.04147105,-182.40472,182.40472,1.0723923,0.13346592,1200.0,12.0,20,120.0,4.990343,-2.0995827,-182.52397,-369.72772,416.99615,-344.5573,3314.562,0.0026321968,0.14312783,0.14312783,1e-05,0.0003,204.57104,186.02573,0.0007919456,0.031898007,-186.02493,186.02493,0.9276477,0.13346592,1200.0,12.0,20,120.0,145.1812,-57.818233,-186.09543,-348.57596,0.009530918,0.12380935,0.12380935,346.06403,0.007743503189086914,10521.483067274094,1695000,0.03782386780261685,-0.019322462681954082,0.037559805506160164,-0.01593711565882184,36.17011515538711,11.100000000000376,1.0,694740.0,0.0,-326.0,220.0,1.750349998474121
182.76897,0.0003269667,0.024166487,-182.76865,182.76865,0.89940447,0.1360573,1200.0,12.0,20,120.0,2.5297341,-59.109516,-182.83072,-365.41357,7.6989727,-14.340356,415.66434,0.0021369746,0.12237054,0.12237054,1e-05,0.0003,199.98317,181.45052,0.0005900576,0.028478665,-181.44992,181.44992,1.0750766,0.1353831,1200.0,12.0,20,120.0,54.79307,-50.451298,-181.63727,-351.6843,0.002619002,0.14554721,0.14554721,253.70926,0.007843111228942871,10560.698630571365,1700000,-0.1366647617343993,-0.005442641728293729,-0.13601615288792246,-0.0038626353529012778,31.063535225706115,25.099999999996967,0.0,699539.0,-2.0,-1000.0,500.0,4.221111059188843
180.57144,0.0010411337,0.037861817,-180.5704,180.5704,1.2527119,0.13343306,1200.0,12.0,20,120.0,2.868676,-45.82019,-180.58893,-368.03107,40.42706,-78.04708,722.7986,0.0053620934,0.16715318,0.16715318,1e-05,0.0003,203.4985,184.47116,0.0010449341,0.039167505,-184.47012,184.47012,0.73500735,0.13343306,1200.0,12.0,20,120.0,83.10208,-72.29835,-184.7491,-352.95712,0.006437731,0.09807428,0.09807428,279.34216,0.021444568490982054,10667.921480417252,1705000,-0.06676175231062116,0.033458807849046875,-0.0670866675428723,-0.005458064198496362,19.23296412877178,25.099999999996967,0.0,704539.0,-1.0,-548.0,500.0,4.0394957065582275
174.18506,0.0010013524,0.03359415,-174.18405,174.18405,1.1974795,0.13421598,1200.0,12.0,20,120.0,3.1505775,-35.087776,-174.31366,-346.9764,165.97304,-70.18738,1532.6738,0.006215991,0.16072088,0.16072088,1e-05,0.0003,196.62213,182.76518,0.0009958763,0.028663754,-182.76419,182.76419,1.0235275,0.13635404,1200.0,12.0,20,120.0,90.597084,-39.86416,-182.64642,-350.77863,0.004353628,0.13956212,0.13956212,290.10974,0.007648268508911133,10706.162830352783,1710000,0.13039359318294155,-0.0035073557144377743,0.13013081920598282,-0.004683154368223765,36.307041589063694,25.099999999996967,0.0,709751.0,-2.0,-1000.0,500.0,3.7575626373291016
180.28064,0.00024671256,0.030055974,-180.2804,180.2804,1.050277,0.13415802,1200.0,12.0,20,120.0,2.959969,-42.11628,-180.43182,-376.54266,52.64825,-32.880318,855.8728,0.004430604,0.14090307,0.14090307,1e-05,0.0003,200.14899,180.3801,0.00051466504,0.03579553,-180.37958,180.37958,1.1378752,0.13415802,1200.0,12.0,20,120.0,101.44727,-50.3293,-180.54297,-343.86603,0.0037891516,0.15265508,0.15265508,300.14597,0.007893782711029054,10745.631750822067,1715000,-0.10698445679973002,0.00041215723309484016,-0.10631664842543147,0.011548848067815223,0.14986755845380045,25.099999999996967,0.0,714507.0,-1.0,-630.0,500.0,4.429645538330078
178.5584,0.00071060937,0.03359426,-178.55768,178.55768,1.1833878,0.13641599,1200.0,12.0,20,120.0,3.3679261,-0.0051021576,-178.74196,-366.79193,60.297726,-12.754162,745.72,0.0038096101,0.16143301,0.16143301,1e-05,0.0003,201.29828,182.20377,0.0008814682,0.033967573,-182.20288,182.20288,1.5359539,0.13845417,1200.0,12.0,20,120.0,42.5624,-48.519447,-182.517,-351.52396,0.0068251602,0.21265921,0.21265921,250.28528,0.0078049312114715575,10784.656414031982,1720000,-0.10057440201694522,0.03581799177575517,-0.10109222743231978,-0.010501477348239042,0.29050016140733664,25.099999999996967,0.0,719904.0,-2.0,-1000.0,500.0,3.739806890487671
186.82996,0.00062872807,0.03182466,-186.82933,186.82933,1.1262022,0.13993382,1200.0,12.0,20,120.0,3.1018019,-1.9143107,-186.89105,-365.06802,42.153152,-24.269232,707.4109,0.00727991,0.15759379,0.15759379,1e-05,0.0003,208.84302,188.07205,0.0009926922,0.03761291,-188.07106,188.07106,1.0043468,0.13993382,1200.0,12.0,20,120.0,56.606136,-52.300747,-188.42802,-356.00128,0.0041859946,0.14054209,0.14054209,261.54324,0.00787225375175476,10824.01769042015,1725000,-0.13405421868207196,-0.013139690355920034,-0.13491833914547757,-0.013156451795915302,-0.7419234965203073,25.099999999996967,0.0,724696.0,-1.0,-623.0,500.0,4.041767597198486
183.34218,0.00091493456,0.034536097,-183.34126,183.34126,1.1508293,0.13960302,1200.0,12.0,20,120.0,3.322572,-51.204666,-183.40924,-358.6534,182.35248,-137.08777,1758.6388,0.0025160585,0.16065925,0.16065925,1e-05,0.0003,205.94386,184.98647,0.0014169347,0.047727063,-184.98505,184.98505,0.86791813,0.13899031,1200.0,12.0,20,120.0,56.387703,-73.83567,-185.1952,-350.08984,0.004341957,0.12063221,0.12063221,255.85004,0.007720331382751465,10862.619354009628,1730000,-0.00839639195177172,0.002922012916962322,-0.007542849457948134,0.004707337008553503,36.05115949164964,25.099999999996967,0.0,729696.0,-2.0,-878.0,500.0,3.8630003929138184
174.32248,0.00033486774,0.028798928,-174.32214,174.32214,1.0972377,0.13997148,1200.0,12.0,20,120.0,3.5683837,-25.025536,-174.31387,-375.50885,15.837072,-15.750663,563.44446,0.0049002105,0.15358199,0.15358199,1e-05,0.0003,196.32071,179.59521,0.0007365252,0.032456465,-179.59448,179.59448,1.0072793,0.13997148,1200.0,12.0,20,120.0,87.00555,-18.937786,-179.70338,-347.71313,0.004102891,0.14099038,0.14099038,283.51962,0.007711148834228515,10901.175105333328,1735000,0.058472704482545206,0.021617156402880842,0.05820463229329674,-0.0030940365951638983,35.34781473556918,11.65000000000056,1.0,734927.0,0.0,-286.0,231.0,1.8332464694976807
