training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
-1934.0603,0.103104606,0.68439925,1934.1635,-1934.1635,1.0944883,0.43741637,900.0,9.0,20,90.0,10.343838,2127.889,1919.3137,1820.5555,70.37233,-2725.1213,6343.295,0.035117324,0.4787471,0.4787471,9.823391e-05,0.0003,-1880.6292,0.0034687962532043456,571.790608882904,135000,,,,,,,
-1890.2053,0.08957267,0.78933704,1890.2949,-1890.2949,0.6241737,0.42200667,900.0,9.0,20,90.0,4.3740125,2120.6868,1874.048,1717.4037,881.80884,-23.568466,2206.0366,0.021162175,0.26340547,0.26340547,9.8021614e-05,0.0003,-1862.1248,0.003528688621520996,589.4340584278107,140000,,,,,,,
-1910.8738,0.14431113,0.74887455,1911.0181,-1911.0181,1.4796165,0.38071445,900.0,9.0,20,90.0,7.9337053,2115.9106,1891.2097,1696.373,1813.5964,-61.210278,4247.1147,0.06599206,0.5633114,0.5633114,9.779754e-05,0.0003,-1852.2421,0.0035361213207244875,607.1146714687347,145000,,,,,,,
-1900.5492,0.095054224,0.64233685,1900.6443,-1900.6443,0.9900933,0.3798106,900.0,9.0,20,90.0,14.437555,2108.794,1882.2673,1727.4952,2112.3718,-92.099945,4603.5356,0.040948294,0.37604794,0.37604794,9.756177e-05,0.0003,-1852.2673,0.0035616801261901857,624.9230766296387,150000,,,,,,,
-1931.5488,0.13557726,0.8098265,1931.6844,-1931.6844,0.9551312,0.38371944,900.0,9.0,20,90.0,11.30893,2105.153,1913.0459,1746.3428,1773.874,-49.676247,3996.5037,0.045847934,0.3665024,0.3665024,9.7314376e-05,0.0003,-1887.2546,0.003554452896118164,642.6953458786011,155000,,,,,,,
-1916.543,0.12724164,0.55561984,1916.6702,-1916.6702,1.19054,0.3558104,900.0,9.0,20,90.0,4.8514733,2099.989,1899.8054,1733.4822,315.84833,-26.751625,1099.7988,0.026012516,0.42360651,0.42360651,9.7055396e-05,0.0003,-1873.5669,0.0035618319034576417,660.5045104026794,160000,,,,,,,
-1888.11,0.1280059,0.572047,1888.238,-1888.238,1.1912785,0.3579277,900.0,9.0,20,90.0,4.5183516,2093.1392,1869.7173,1679.842,370.5913,-30.78587,1468.9232,0.037910804,0.42639157,0.42639157,9.6784934e-05,0.0003,-1845.2164,0.003604067277908325,678.5248517990112,165000,,,,,,,
-1861.0088,0.11525556,0.6321834,1861.124,-1861.124,1.0679891,0.3657356,900.0,9.0,20,90.0,13.776876,2088.3762,1845.7849,1666.2833,1292.3553,-92.488205,3655.4983,0.039219927,0.3906016,0.3906016,9.6503034e-05,0.0003,-1812.0778,0.003612218189239502,696.5859472751617,170000,,,,,,,
-1872.2638,0.13237998,0.79044574,1872.3961,-1872.3961,1.7809024,0.35853645,900.0,9.0,20,90.0,7.5816126,2091.0588,1853.6584,1684.9521,1071.5663,-30.728922,2965.2217,0.052150507,0.63851845,0.63851845,9.62098e-05,0.0003,-1807.2155,0.0036073734283447265,714.6228189468384,175000,,,,,,,
-1861.7001,0.11590326,0.74532515,1861.8159,-1861.8159,0.7344848,0.37807065,900.0,9.0,20,90.0,5.1422434,2090.0693,1846.1628,1710.7031,70.605064,-303.64932,1293.2861,0.03079156,0.27768713,0.27768713,9.59053e-05,0.0003,-1831.566,0.0035805986881256103,732.5258169174194,180000,,,,,,,
